Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac
7780.14	3.35826	3.08732	3.23277	3.19424	3.20545	0.324861	1.57573	-4.69167	4.05796	3.09529	0.227256	-28.0366	0	289.953	280.953	0.000162171	4.49629	2.49155e-05	1.53194e-05	4.77527	5.0312e-06	1.56228e-05	-0.0553487	0.062566	8.81525	
8030.82	3.35836	3.08731	3.23276	3.19423	3.20543	0.324859	1.57572	-4.6916	4.05801	3.09535	0.227254	-28.0367	0	289.954	280.954	0.00016217	4.49598	2.49214e-05	1.53134e-05	4.77547	5.03114e-06	1.56226e-05	-0.0553527	0.062563	8.81523	
8281.45	3.35848	3.0873	3.23275	3.19421	3.20541	0.324857	1.57571	-4.69151	4.05807	3.09541	0.227251	-28.0367	0	289.954	280.954	0.000162169	4.49565	2.49269e-05	1.53075e-05	4.77568	5.03108e-06	1.56223e-05	-0.0553572	0.0625596	8.8152	
8532.92	3.35861	3.08729	3.23273	3.19419	3.20539	0.324855	1.5757	-4.69143	4.05813	3.09547	0.227249	-28.0368	0	289.954	280.954	0.000162167	4.4953	2.49323e-05	1.53019e-05	4.77589	5.03101e-06	1.5622e-05	-0.0553622	0.0625561	8.81516	
8786.96	3.35875	3.08728	3.23272	3.19418	3.20537	0.324853	1.57568	-4.69134	4.05818	3.09553	0.227246	-28.0369	0	289.955	280.955	0.000162166	4.49491	2.49375e-05	1.52965e-05	4.77611	5.03093e-06	1.56217e-05	-0.0553677	0.0625522	8.81513	
9037.99	3.35891	3.08726	3.23271	3.19416	3.20534	0.32485	1.57567	-4.69125	4.05824	3.09559	0.227243	-28.037	0	289.955	280.955	0.000162165	4.49451	2.49424e-05	1.52913e-05	4.77632	5.03086e-06	1.56214e-05	-0.0553736	0.0625482	8.81509	
9288.67	3.35907	3.08725	3.23269	3.19413	3.20532	0.324848	1.57566	-4.69116	4.05829	3.09565	0.22724	-28.0371	0	289.955	280.955	0.000162164	4.49409	2.49472e-05	1.52862e-05	4.77653	5.03078e-06	1.56211e-05	-0.0553798	0.062544	8.81505	
9539.3	3.35924	3.08724	3.23268	3.19411	3.20529	0.324846	1.57565	-4.69107	4.05834	3.09571	0.227236	-28.0372	0	289.956	280.956	0.000162163	4.49365	2.49518e-05	1.52814e-05	4.77674	5.03069e-06	1.56207e-05	-0.0553863	0.0625396	8.81501	
9790.77	3.35942	3.08722	3.23266	3.19409	3.20527	0.324844	1.57564	-4.69098	4.0584	3.09577	0.227233	-28.0373	0	289.956	280.956	0.000162162	4.49319	2.49562e-05	1.52767e-05	4.77696	5.0306e-06	1.56204e-05	-0.0553932	0.062535	8.81497	
10044.8	3.35961	3.08721	3.23264	3.19406	3.20524	0.324842	1.57563	-4.69089	4.05845	3.09582	0.227229	-28.0374	0	289.956	280.956	0.000162161	4.49271	2.49606e-05	1.5272e-05	4.77717	5.03051e-06	1.562e-05	-0.0554005	0.0625302	8.81492	
10295.8	3.35981	3.08719	3.23262	3.19404	3.20521	0.32484	1.57562	-4.69079	4.0585	3.09588	0.227225	-28.0376	0	289.957	280.957	0.00016216	4.49222	2.49648e-05	1.52676e-05	4.77739	5.03041e-06	1.56197e-05	-0.055408	0.0625253	8.81487	
10546.5	3.36001	3.08717	3.23261	3.19401	3.20518	0.324838	1.57561	-4.6907	4.05855	3.09593	0.227221	-28.0377	0	289.957	280.957	0.000162159	4.49171	2.49688e-05	1.52633e-05	4.7776	5.03031e-06	1.56193e-05	-0.0554158	0.0625202	8.81482	
10797.1	3.36022	3.08716	3.23259	3.19398	3.20515	0.324836	1.5756	-4.6906	4.0586	3.09598	0.227217	-28.0379	0	289.958	280.958	0.000162158	4.4912	2.49728e-05	1.52591e-05	4.77781	5.03021e-06	1.56189e-05	-0.0554237	0.062515	8.81477	
11048.6	3.36044	3.08714	3.23257	3.19396	3.20511	0.324834	1.57559	-4.6905	4.05866	3.09604	0.227213	-28.038	0	289.958	280.958	0.000162157	4.49066	2.49766e-05	1.52551e-05	4.77803	5.0301e-06	1.56185e-05	-0.055432	0.0625097	8.81472	
11302.7	3.36066	3.08712	3.23254	3.19393	3.20508	0.324833	1.57558	-4.6904	4.05871	3.09609	0.227208	-28.0382	0	289.959	280.959	0.000162156	4.49012	2.49804e-05	1.5251e-05	4.77824	5.03e-06	1.56181e-05	-0.0554405	0.0625042	8.81467	
11553.7	3.36089	3.0871	3.23252	3.1939	3.20505	0.324831	1.57557	-4.6903	4.05875	3.09614	0.227204	-28.0384	0	289.959	280.959	0.000162155	4.48956	2.4984e-05	1.52472e-05	4.77846	5.02989e-06	1.56177e-05	-0.0554492	0.0624987	8.81461	
11804.4	3.36112	3.08708	3.2325	3.19387	3.20501	0.324829	1.57556	-4.6902	4.0588	3.09619	0.227199	-28.0385	0	289.96	280.96	0.000162155	4.489	2.49875e-05	1.52434e-05	4.77867	5.02978e-06	1.56173e-05	-0.055458	0.0624931	8.81456	
12055	3.36136	3.08706	3.23248	3.19384	3.20498	0.324827	1.57556	-4.6901	4.05885	3.09624	0.227195	-28.0387	0	289.96	280.96	0.000162154	4.48843	2.4991e-05	1.52398e-05	4.77888	5.02967e-06	1.56169e-05	-0.055467	0.0624873	8.8145	
12306.5	3.3616	3.08704	3.23246	3.19381	3.20494	0.324825	1.57555	-4.69	4.0589	3.09629	0.22719	-28.0389	0	289.961	280.961	0.000162153	4.48784	2.49943e-05	1.52362e-05	4.77909	5.02955e-06	1.56165e-05	-0.0554762	0.0624815	8.81444	
12560.5	3.36185	3.08702	3.23244	3.19377	3.20491	0.324824	1.57554	-4.6899	4.05895	3.09634	0.227185	-28.0391	0	289.961	280.961	0.000162152	4.48725	2.49976e-05	1.52327e-05	4.7793	5.02943e-06	1.56161e-05	-0.0554856	0.0624755	8.81438	
12811.5	3.3621	3.087	3.23241	3.19374	3.20487	0.324822	1.57553	-4.6898	4.05899	3.09639	0.22718	-28.0393	0	289.962	280.962	0.000162151	4.48665	2.50008e-05	1.52293e-05	4.77951	5.02932e-06	1.56157e-05	-0.055495	0.0624696	8.81432	
13062.2	3.36235	3.08698	3.23239	3.19371	3.20483	0.32482	1.57552	-4.6897	4.05904	3.09643	0.227175	-28.0395	0	289.962	280.962	0.00016215	4.48605	2.50039e-05	1.52261e-05	4.77972	5.0292e-06	1.56153e-05	-0.0555046	0.0624635	8.81426	
13312.8	3.3626	3.08696	3.23237	3.19368	3.2048	0.324819	1.57551	-4.6896	4.05908	3.09648	0.22717	-28.0397	0	289.963	280.963	0.000162149	4.48544	2.50068e-05	1.52229e-05	4.77993	5.02908e-06	1.56148e-05	-0.0555142	0.0624575	8.8142	
13564.3	3.36286	3.08694	3.23234	3.19364	3.20476	0.324817	1.5755	-4.68949	4.05913	3.09652	0.227165	-28.0399	0	289.963	280.963	0.000162149	4.48482	2.50097e-05	1.52198e-05	4.78014	5.02896e-06	1.56144e-05	-0.055524	0.0624513	8.81414	
13818.3	3.36312	3.08692	3.23232	3.19361	3.20472	0.324815	1.5755	-4.68939	4.05917	3.09657	0.22716	-28.0401	0	289.964	280.964	0.000162148	4.48419	2.50126e-05	1.52167e-05	4.78035	5.02884e-06	1.5614e-05	-0.055534	0.062445	8.81407	
14069.4	3.36338	3.08689	3.23229	3.19357	3.20468	0.324814	1.57549	-4.68929	4.05922	3.09661	0.227155	-28.0403	0	289.964	280.964	0.000162147	4.48357	2.50153e-05	1.52138e-05	4.78055	5.02871e-06	1.56136e-05	-0.055544	0.0624388	8.81401	
14320.1	3.36365	3.08687	3.23227	3.19354	3.20464	0.324812	1.57548	-4.68919	4.05926	3.09666	0.22715	-28.0405	0	289.965	280.965	0.000162146	4.48294	2.5018e-05	1.52109e-05	4.78076	5.02859e-06	1.56131e-05	-0.055554	0.0624325	8.81395	
14570.7	3.36391	3.08685	3.23224	3.1935	3.2046	0.324811	1.57547	-4.68909	4.0593	3.0967	0.227144	-28.0407	0	289.966	280.966	0.000162146	4.48231	2.50206e-05	1.52082e-05	4.78096	5.02847e-06	1.56127e-05	-0.0555641	0.0624262	8.81388	
14822.2	3.36418	3.08683	3.23222	3.19347	3.20456	0.32481	1.57547	-4.68899	4.05935	3.09674	0.227139	-28.0409	0	289.966	280.966	0.000162145	4.48168	2.50231e-05	1.52055e-05	4.78116	5.02834e-06	1.56123e-05	-0.0555742	0.0624199	8.81382	
15076.2	3.36445	3.0868	3.23219	3.19343	3.20452	0.324808	1.57546	-4.68888	4.05939	3.09678	0.227134	-28.0411	0	289.967	280.967	0.000162144	4.48103	2.50255e-05	1.52029e-05	4.78136	5.02822e-06	1.56118e-05	-0.0555845	0.0624135	8.81375	
15327.2	3.36472	3.08678	3.23217	3.1934	3.20448	0.324807	1.57545	-4.68878	4.05943	3.09682	0.227128	-28.0414	0	289.967	280.967	0.000162144	4.4804	2.50279e-05	1.52004e-05	4.78156	5.0281e-06	1.56114e-05	-0.0555948	0.0624071	8.81369	
15577.9	3.36499	3.08676	3.23214	3.19336	3.20444	0.324806	1.57544	-4.68868	4.05947	3.09686	0.227123	-28.0416	0	289.968	280.968	0.000162143	4.47976	2.50301e-05	1.5198e-05	4.78176	5.02797e-06	1.5611e-05	-0.055605	0.0624008	8.81362	
15828.5	3.36526	3.08674	3.23212	3.19333	3.2044	0.324804	1.57544	-4.68858	4.05951	3.0969	0.227118	-28.0418	0	289.968	280.968	0.000162142	4.47912	2.50323e-05	1.51956e-05	4.78196	5.02785e-06	1.56105e-05	-0.0556153	0.0623944	8.81356	
16080	3.36553	3.08671	3.23209	3.19329	3.20437	0.324803	1.57543	-4.68848	4.05955	3.09694	0.227113	-28.042	0	289.969	280.969	0.000162142	4.47848	2.50344e-05	1.51934e-05	4.78215	5.02772e-06	1.56101e-05	-0.0556256	0.062388	8.81349	
16334	3.3658	3.08669	3.23207	3.19326	3.20432	0.324802	1.57542	-4.68838	4.05959	3.09698	0.227107	-28.0422	0	289.97	280.97	0.000162141	4.47784	2.50365e-05	1.51912e-05	4.78235	5.0276e-06	1.56097e-05	-0.055636	0.0623815	8.81342	
16585.1	3.36607	3.08667	3.23204	3.19322	3.20429	0.324801	1.57542	-4.68829	4.05963	3.09702	0.227102	-28.0425	0	289.97	280.97	0.00016214	4.4772	2.50384e-05	1.51891e-05	4.78254	5.02747e-06	1.56093e-05	-0.0556463	0.0623752	8.81336	
16835.8	3.36634	3.08665	3.23202	3.19319	3.20425	0.324799	1.57541	-4.68819	4.05967	3.09706	0.227097	-28.0427	0	289.971	280.971	0.00016214	4.47656	2.50403e-05	1.5187e-05	4.78273	5.02735e-06	1.56088e-05	-0.0556565	0.0623688	8.81329	
17086.4	3.36661	3.08662	3.23199	3.19315	3.20421	0.324798	1.57541	-4.68809	4.0597	3.09709	0.227091	-28.0429	0	289.971	280.971	0.000162139	4.47593	2.50421e-05	1.51851e-05	4.78292	5.02723e-06	1.56084e-05	-0.0556668	0.0623625	8.81323	
17337.9	3.36688	3.0866	3.23197	3.19312	3.20417	0.324797	1.5754	-4.68799	4.05974	3.09713	0.227086	-28.0431	0	289.972	280.972	0.000162139	4.4753	2.50438e-05	1.51832e-05	4.78311	5.0271e-06	1.5608e-05	-0.055677	0.0623562	8.81316	
17591.9	3.36715	3.08658	3.23194	3.19308	3.20413	0.324796	1.57539	-4.6879	4.05978	3.09716	0.227081	-28.0433	0	289.973	280.973	0.000162138	4.47466	2.50455e-05	1.51814e-05	4.78329	5.02698e-06	1.56076e-05	-0.0556874	0.0623498	8.8131	
17842.9	3.36742	3.08656	3.23192	3.19304	3.20409	0.324795	1.57539	-4.6878	4.05981	3.0972	0.227075	-28.0436	0	289.973	280.973	0.000162138	4.47403	2.50471e-05	1.51797e-05	4.78348	5.02686e-06	1.56072e-05	-0.0556975	0.0623436	8.81303	
18093.6	3.36769	3.08653	3.23189	3.19301	3.20405	0.324794	1.57538	-4.68771	4.05985	3.09723	0.22707	-28.0438	0	289.974	280.974	0.000162137	4.47341	2.50487e-05	1.5178e-05	4.78366	5.02673e-06	1.56068e-05	-0.0557076	0.0623373	8.81297	
18344.2	3.36795	3.08651	3.23187	3.19298	3.20401	0.324793	1.57538	-4.68761	4.05989	3.09727	0.227065	-28.044	0	289.974	280.974	0.000162137	4.47279	2.50501e-05	1.51764e-05	4.78384	5.02661e-06	1.56064e-05	-0.0557177	0.0623312	8.8129	
18595.7	3.36822	3.08649	3.23184	3.19294	3.20397	0.324792	1.57537	-4.68752	4.05992	3.0973	0.22706	-28.0442	0	289.975	280.975	0.000162136	4.47217	2.50515e-05	1.51749e-05	4.78402	5.02649e-06	1.5606e-05	-0.0557277	0.062325	8.81284	
18849.7	3.36848	3.08647	3.23182	3.19291	3.20393	0.324791	1.57537	-4.68743	4.05996	3.09733	0.227054	-28.0444	0	289.975	280.975	0.000162136	4.47155	2.50529e-05	1.51734e-05	4.7842	5.02637e-06	1.56056e-05	-0.0557378	0.0623188	8.81278	
19100.8	3.36874	3.08645	3.23179	3.19287	3.20389	0.32479	1.57536	-4.68734	4.05999	3.09736	0.227049	-28.0446	0	289.976	280.976	0.000162135	4.47094	2.50541e-05	1.51721e-05	4.78437	5.02626e-06	1.56052e-05	-0.0557477	0.0623127	8.81271	
19351.4	3.369	3.08642	3.23177	3.19284	3.20386	0.32479	1.57536	-4.68725	4.06002	3.0974	0.227044	-28.0449	0	289.976	280.976	0.000162135	4.47033	2.50554e-05	1.51708e-05	4.78454	5.02614e-06	1.56048e-05	-0.0557576	0.0623067	8.81265	
19602.1	3.36926	3.0864	3.23175	3.1928	3.20382	0.324789	1.57536	-4.68716	4.06006	3.09743	0.227039	-28.0451	0	289.977	280.977	0.000162135	4.46974	2.50565e-05	1.51695e-05	4.78471	5.02602e-06	1.56044e-05	-0.0557673	0.0623008	8.81259	
19853.5	3.36951	3.08638	3.23172	3.19277	3.20378	0.324788	1.57535	-4.68707	4.06009	3.09746	0.227034	-28.0453	0	289.978	280.978	0.000162134	4.46914	2.50576e-05	1.51683e-05	4.78488	5.02591e-06	1.5604e-05	-0.055777	0.0622948	8.81253	
20105.7	5.13566	3.14511	3.23401	3.20181	3.20395	0.325198	1.57547	-7.19865	1.75193	3.00744	0.132246	-31.8279	2.51086e-05	293.018	284.018	0.000162339	4.49462	2.53226e-05	1.4954e-05	3.12148	4.44487e-06	1.38118e-05	-0.0897079	0.0625493	8.47324	
20356.8	6.44954	3.20679	3.25261	3.23771	3.2104	0.325796	1.57654	-7.35255	1.07827	2.43004	0.0565051	-33.5145	6e-05	294.661	285.661	0.000162638	4.10858	1.75701e-05	2.27807e-05	3.00665	4.16084e-06	1.29454e-05	-0.103922	0.0588028	8.29276	
20607.9	6.36809	3.22006	3.27489	3.25342	3.22393	0.326022	1.57772	-6.67464	1.71762	2.07779	0.0567213	-32.7188	6e-05	294.569	285.569	0.00016275	3.81523	7.87054e-06	3.25083e-05	3.67023	4.17727e-06	1.30026e-05	-0.102178	0.0561065	8.30278	
20860	6.3337	3.23337	3.29665	3.26825	3.24	0.326254	1.57889	-6.60723	1.77576	1.84662	0.0568165	-32.6092	6e-05	294.53	285.53	0.000162866	3.64822	3.25305e-06	3.71544e-05	3.77069	4.18486e-06	1.30324e-05	-0.100957	0.0546271	8.30705	
21110.8	6.32926	3.24905	3.31792	3.28494	3.2578	0.326489	1.58005	-6.70795	1.67162	1.65403	0.0568312	-32.7015	6e-05	294.525	285.525	0.000162983	3.56942	-1.27279e-06	4.17094e-05	3.80487	4.18669e-06	1.30445e-05	-0.0999744	0.0539427	8.3076	
21361.3	6.34291	3.26666	3.33888	3.30332	3.27658	0.326727	1.58121	-6.85278	1.52371	1.47471	0.0567975	-32.8541	6e-05	294.541	285.541	0.000163102	3.54153	-2.28934e-06	4.27554e-05	3.74507	4.18505e-06	1.30458e-05	-0.0990758	0.0537025	8.3059	
21612.6	6.36856	3.28511	3.35936	3.32235	3.29536	0.32697	1.58237	-7.00814	1.36444	1.30058	0.0567321	-33.0268	6e-05	294.57	285.57	0.000163223	3.53142	-1.31202e-06	4.18081e-05	3.63368	4.18111e-06	1.30401e-05	-0.0982661	0.0536157	8.30272	
21863.6	6.40308	3.30366	3.37922	3.34125	3.31365	0.327215	1.58354	-7.16401	1.20348	1.12997	0.0566433	-33.2065	6e-05	294.609	285.609	0.000163346	3.52554	3.32369e-07	4.01941e-05	3.49193	4.17552e-06	1.30292e-05	-0.0976041	0.0535653	8.29846	
22114.1	6.44519	3.32188	3.39846	3.35969	3.33132	0.327463	1.58471	-7.31775	1.04393	0.962258	0.056536	-33.3891	6e-05	294.656	285.656	0.00016347	3.51861	2.22944e-06	3.83278e-05	3.33376	4.16855e-06	1.30141e-05	-0.0970115	0.053506	8.29329	
22365	6.49389	3.33983	3.4172	3.37769	3.34843	0.327715	1.5859	-7.46938	0.885622	0.796438	0.0564127	-33.5741	6e-05	294.71	285.71	0.000163596	3.50924	4.15533e-06	3.64332e-05	3.15149	4.16042e-06	1.29955e-05	-0.0965246	0.0534258	8.28736	
22615.4	6.54833	3.35736	3.43537	3.39514	3.3649	0.327971	1.5871	-7.61822	0.729418	0.633031	0.056276	-33.76	6e-05	294.771	285.771	0.000163723	3.49612	6.20985e-06	3.44103e-05	2.94069	4.15133e-06	1.29739e-05	-0.096133	0.0533138	8.28079	
22866.8	6.60849	3.37454	3.45307	3.4121	3.38074	0.328231	1.58832	-7.76532	0.574271	0.470762	0.0561265	-33.9478	6e-05	294.836	285.836	0.000163853	3.47709	8.7345e-06	3.19179e-05	2.66923	4.14131e-06	1.29496e-05	-0.0958338	0.0531517	8.27359	
23117.4	6.6741	3.39103	3.47001	3.42821	3.39554	0.328495	1.58955	-7.90959	0.421375	0.310563	0.0559656	-34.136	6e-05	294.908	285.908	0.000163985	3.44627	1.17075e-05	2.89776e-05	2.30656	4.13044e-06	1.29226e-05	-0.0956354	0.0528903	8.26582	
23368.5	6.74543	3.4071	3.48662	3.44376	3.41003	0.328764	1.5908	-8.05195	0.269732	0.151891	0.0557927	-34.3258	6e-05	294.984	285.984	0.000164119	3.41676	1.19584e-05	2.876e-05	2.13874	4.11871e-06	1.2893e-05	-0.0955326	0.0526411	8.25746	
23620	6.82081	3.42335	3.50321	3.45942	3.42479	0.329038	1.59207	-8.19266	0.119327	-0.00488905	0.0556122	-34.5163	6e-05	295.065	286.065	0.000164256	3.39799	1.17496e-05	2.90026e-05	2.02461	4.10646e-06	1.28619e-05	-0.0954632	0.0524833	8.24872	
